0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
-0.0009506714159052936,0.9571915292558437,0.2894537485414868,-2.182070065538518,1920.0,0.999958770678472,0.003523904243825165,-0.008368933150586386,-0.05207723454160427,1080.0,-0.009030679213526158,0.289433858454293,-0.9571554149735574,-2.407422037951044,1507.6052180765764,7.126956031432771,10.73588983016248
-0.0007397529631772196,0.9495090803873848,0.3137386795208021,-1.9112582843745536,1920.0,0.9999521316723408,0.003763327245197586,-0.009031707036162497,-0.07309729314766482,1080.0,-0.009756389162747871,0.3137169801428488,-0.9494664129080903,-2.306534043237041,1507.6052180765764,7.0817129119363,10.59650960363033
-0.0024715019699188398,0.9313249534510475,0.364180892905458,-1.3759181338240742,1920.0,0.9999468656688794,0.005946361510770061,-0.00842060709017572,-0.06944159132013963,1080.0,-0.010007872750818353,0.3641407308502953,-0.9312901645667779,-2.071724154255614,1507.6052180765764,5.9279427380392145,9.797763621406867
-0.003377506924466898,0.9221237463947136,0.3868803287606555,-1.1656120797614993,1920.0,0.9999323358546792,0.007421013587990851,-0.008958363105612422,-0.08861920387992417,1080.0,-0.011131763525170701,0.3868238939004474,-0.9220864162043136,-1.9645196775989437,1507.6052180765764,5.8946279758908435,9.809262290082772
-0.00677625337903972,0.9025402340200885,0.43055221328557436,-0.7538633862897225,1920.0,0.9998977157502671,0.011538660142616201,-0.008450879215280895,-0.119510803378225,1080.0,-0.012595254167388568,0.4304509092766292,-0.9025261072541791,-1.7567771187802588,1507.6052180765764,6.871439220478771,9.95372555427917
-0.00894585303296718,0.8921200932154076,0.4517097641128038,-0.585892453214382,1920.0,0.9998625162544285,0.014287315842971621,-0.00841553298169493,-0.13015601476812053,1080.0,-0.013961386137320859,0.45157237724127397,-0.8921252534312596,-1.644428589912482,1507.6052180765764,6.768649395802167,9.87974217329287
-0.010462043258909346,0.8674350107864202,0.4974404966554412,-0.3074886366257743,1920.0,0.9998087939131021,0.017293180779982823,-0.009128061817219143,-0.15112486235749872,1080.0,-0.016520328836825582,0.4972498848270095,-0.8674500739377737,-1.4280874455109647,1507.6052180765764,6.525277908430048,16.980152978237314
-0.011288635526473807,0.8557424816095646,0.5172788144479281,-0.20463309777101527,1920.0,0.999791061063548,0.018475528865320813,-0.00874580188271229,-0.15476579124350703,1080.0,-0.01704115387452944,0.5170720065927475,-0.8557722471970999,-1.3318309268102257,1507.6052180765764,6.47278671211763,9.368730599510243
-0.014938987959886529,0.8259985421030523,0.5634742541433163,0.02355056783965883,1920.0,0.999744848386451,0.021888254901022957,-0.0055805395921805405,-0.1413506286286073,1080.0,-0.016942985672142183,0.5632471151644011,-0.826114775618675,-1.0912571661261132,1507.6052180765764,6.512461059933255,9.635102315014075
-0.01554259204632124,0.80961688609512,0.5867528658490929,0.15685439627426084,1920.0,0.9997170978455916,0.023149607813580084,-0.005460763066186339,-0.1596710562433758,1080.0,-0.01800422471724969,0.5865019977866396,-0.809747648644077,-0.9507972755986345,1507.6052180765764,6.26360041938652,9.89435434343419
-0.019569706642609812,0.7742705447308996,0.6325520928303361,0.4114133515518274,1920.0,0.9996757967814297,0.025460656722425704,-0.00023725234751447263,-0.1555432705138218,1080.0,-0.016288889198953865,0.6323423744470861,-0.7745177813112397,-0.6492104913753495,1507.6052180765764,6.292774515335482,9.323121448761777
-0.023626767126667912,0.7542343917004892,0.6561800501777962,0.5820291154555577,1920.0,0.9995590020264167,0.029632337707701795,0.0019302927058931477,-0.15758093894010403,1080.0,-0.017988255699091963,0.6559362826816106,-0.7546018922045812,-0.452668092568736,1507.6052180765764,6.03934899632901,17.493056507451566
-0.026229359220940298,0.7132118735292428,0.7004575962695861,0.9214851378067668,1920.0,0.9994418985546438,0.03320918899148977,0.003611257401037101,-0.16900534593033004,1080.0,-0.02068603703825132,0.7001613908403084,-0.7136848846992746,0.019467369273301168,1507.6052180765764,6.126962260383864,9.78411198667694
-0.026668389789166407,0.6954596726833554,0.71807008060301,1.0725274337332718,1920.0,0.9994273002040664,0.033517055073857674,0.004656031141129818,-0.15902338102921013,1080.0,-0.020829512545046853,0.7177830108677247,-0.6959552289600242,0.2684366608843397,1507.6052180765764,6.034202235998437,9.294165145509718
-0.027881210868168953,0.6591411719768854,0.7515021979245722,1.3589787817910977,1920.0,0.9994036073090714,0.03370340725322542,0.007517315820085854,-0.12067613061565816,1080.0,-0.020373212268574095,0.7512635993740555,-0.6596877568042311,0.7313282573371941,1507.6052180765764,5.9024314511435065,9.23335332564433
-0.02866117463501518,0.6422151700780344,0.7659883892006342,1.4797255394789355,1920.0,0.9993837222591195,0.033946741947321404,0.008932770828166894,-0.09707447294951811,1080.0,-0.02026604924615901,0.7657723513112779,-0.6427923406631019,0.9275897381277136,1507.6052180765764,5.857708649082641,9.936698974480743
-0.03171451194850765,0.609427575657398,0.7922071823457636,1.7404754031038001,1920.0,0.9993532268976699,0.032776429463783535,0.014793024059319407,-0.032164613298078,1080.0,-0.016950446043746046,0.7921639575870338,-0.6100729027575033,1.3184159135792883,1507.6052180765764,5.014759008541115,8.863204639795661
-0.03335761952153658,0.593501562779321,0.8041412588583923,1.842432963933454,1920.0,0.9992980822747944,0.033529686113827464,0.01670637336546961,-0.00730968864324535,1080.0,-0.01704734529991894,0.8041341027015406,-0.5942034440245306,1.5341862362514143,1507.6052180765764,4.912680859727782,8.855028095207201
-0.035191785227531844,0.5478327796258438,0.8358473448064071,2.0579140955935773,1920.0,0.9991838232263377,0.03588270209306699,0.01855044725333869,-0.003843345713477589,1080.0,-0.019829918186870226,0.8358179689728631,-0.548648427580705,2.0044867338330414,1507.6052180765764,5.601721215080857,8.898016111659143
-0.03701123975875823,0.521296642588949,0.8525725649802539,2.1159734378893353,1920.0,0.9991488219618463,0.03485508285105375,0.02206251961360312,0.006496663895207972,1080.0,-0.018215369987298023,0.8526634351401117,-0.5221429561636259,2.2365161293496927,1507.6052180765764,5.483438706861452,8.865954744410645
-0.0398569408119545,0.46203544366050237,0.8859653904473666,2.1846704806075574,1920.0,0.9991039559238609,0.031062192364100898,0.028747616646030566,0.011429568108321696,1080.0,-0.014237609574781096,0.8863173184627378,-0.46285948350078976,2.7301988823379206,1507.6052180765764,5.334754787228314,8.3731921723152
-0.04158882821509365,0.4343042827620228,0.8998056230888204,2.220456626965833,1920.0,0.9990557627929657,0.029404680659098563,0.03198355179622953,0.011443558181757034,1080.0,-0.0125679034791445,0.9002861515817631,-0.4351171027117154,2.9857166903786387,1507.6052180765764,5.308341388050377,8.297429727360427
-0.04651885995655154,0.38592336874503486,0.9213572320901521,2.2925493482490595,1920.0,0.9988848658371271,0.025417087189134883,0.03978688829708129,0.03945437800200096,1080.0,-0.008063527136883367,0.9221806358492374,-0.38667538633175114,3.406749904440201,1507.6052180765764,5.220972098736033,8.376309583517553
-0.049512638607684206,0.36237375956360635,0.9307167974189798,2.320257079884013,1920.0,0.998743839804312,0.02514474690377332,0.04334148308588745,0.04940049336256705,1080.0,-0.0076968221392952245,0.9316936192133565,-0.36316354283720886,3.625200272587763,1507.6052180765764,5.130231058556269,8.382443231753264
-0.05270002387398562,0.32038590220176166,0.9458200574919335,2.3539971532662474,1920.0,0.9985341907427996,0.028606700241068154,0.04594699793174677,0.028909209660296007,1080.0,-0.012336020480836431,0.946855073583957,-0.32142385136609797,4.044628498357913,1507.6052180765764,4.880987368422861,8.632090083088107
-0.05362117713388818,0.3034519730753677,0.9513367802200451,2.3671220895662004,1920.0,0.9984842402417521,0.028133125080182144,0.047304854529677864,0.01676532065096743,1080.0,-0.012409325188234288,0.9524313241960751,-0.3045005440692733,4.180154652201971,1507.6052180765764,5.021484058146518,8.622434642480155
-0.05701970024623076,0.27352129579130807,0.9601743875632559,2.4167355924589233,1920.0,0.9982774752560128,0.028927470027923022,0.05104198148842149,0.010178443987945087,1080.0,-0.013814346901346424,0.961430861906579,-0.27469958426117413,4.440435286719582,1507.6052180765764,4.993538616151728,8.296977065782825
-0.05843240063735664,0.26114725249850745,0.9635288096721532,2.427928523092528,1920.0,0.9981838097701401,0.029451749659473548,0.052551654158213834,0.04885580385825098,1080.0,-0.014653889194485483,0.9648495773717665,-0.26239389584553846,4.605394572327846,1507.6052180765764,4.963558898933349,8.963590537369038
-0.06732271321739436,0.24473283591661427,0.9672504801287306,2.6101819988106194,1920.0,0.9975373346598128,0.035623006013620916,0.06041744286503833,0.16971456470256616,1080.0,-0.019670237539112664,0.9689359320753693,-0.2465283782617932,4.996120935344198,1507.6052180765764,4.724006555599606,8.878573881787165
-0.07168444031999394,0.23968472851166703,0.9682006878402316,2.6047790724008513,1920.0,0.9971393894206614,0.04054496046727769,0.06378984438370537,0.22103891547595209,1080.0,-0.023966207079963345,0.9700037820024185,-0.24190552664047374,5.1354413719465635,1507.6052180765764,4.753338601563539,6.956038357634143
-0.07323456039826653,0.2291613690514807,0.9706295720292699,2.626754373011833,1920.0,0.9969075058045941,0.04463079832952766,0.06468011062863384,0.1820675904628644,1080.0,-0.028497789979855137,0.9723647251802792,-0.23172120574376442,5.1628580403734965,1507.6052180765764,4.751122069193459,7.690823865298472
-0.07562524253807486,0.2255347355317469,0.9712954780908238,2.603337403394067,1920.0,0.996629569464808,0.04814719829074491,0.06641798374795188,0.17643531319665845,1080.0,-0.031785593583396596,0.9730446702826014,-0.2284157299206306,5.171954918216898,1507.6052180765764,4.6469710415446075,7.529440132361774
